time,frequency,confidence
 0.0000000,149.3938295, 0.7352962
 0.0100106,147.5082763, 0.7831416
 0.0200212,147.1410448, 0.7402446
 0.0300317,146.8749414, 0.6363955
 0.0400423,146.7060919, 0.5024916
 0.0500529,146.4934386, 0.5510412
 0.0600635,146.8954173, 0.4132060
 0.0700741,147.0008694, 0.4893368
 0.0800847,146.9069753, 0.4463605
 0.0900952,146.6346317, 0.4833541
 0.1001058,146.9897124, 0.5604393
 0.1101164,146.5722347, 0.5735304
 0.1201270,146.6056886, 0.6824946
 0.1301376,146.3360713, 0.8220100
 0.1401481,146.8998425, 0.8843603
 0.1501587,147.2927568, 0.8789785
 0.1601693,147.7934804, 0.8767086
 0.1701799,147.7710591, 0.7233695
 0.1801905,147.3411271, 0.7321570
 0.1902011,146.8034182, 0.6438742
 0.2002116,146.9584755, 0.4899158
 0.2102222,146.7178373, 0.4879685
 0.2202328,146.8434047, 0.4453207
 0.2302434,146.6077016, 0.2606238
 0.2402540,146.9019740, 0.3261358
 0.2502646,146.3330927, 0.3842120
 0.2602751,146.4023186, 0.5378025
 0.2702857,146.6961585, 0.5520809
 0.2802963,147.1347245, 0.4950314
 0.2903069,147.3369989, 0.5496409
 0.3003175,147.7228541, 0.5741438
 0.3103280,147.2814077, 0.6386818
 0.3203386,147.4680036, 0.6315026
 0.3303492,147.0714429, 0.6749358
 0.3403598,147.3613261, 0.6961813
 0.3503704,147.2976253, 0.5089447
 0.3603810,147.2917077, 0.4723931
 0.3703915,146.8494976, 0.4713182
 0.3804021,147.0179862, 0.7287597
 0.3904127,146.7915792, 0.7603986
 0.4004233,146.9643421, 0.8003052
 0.4104339,146.5819022, 0.7900159
 0.4204444,146.8876817, 0.8628033
 0.4304550,146.9583057, 0.7849055
 0.4404656,147.2749527, 0.6795098
 0.4504762,146.7094751, 0.4073263
 0.4604868,146.6017495, 0.4876103
 0.4704974,146.4745617, 0.5097138
 0.4805079,146.8939269, 0.6201351
 0.4905185,147.0121161, 0.4645947
 0.5005291,147.5136637, 0.6340607
 0.5105397,147.2895145, 0.5363943
 0.5205503,147.1470551, 0.6544559
 0.5305608,146.7452461, 0.4959833
 0.5405714,146.7969867, 0.5394722
 0.5505820,146.9180922, 0.2732089
 0.5605926,146.8922809, 0.2541488
