time,frequency,confidence
 0.0000000,35.2255079, 0.1104542
 0.0100106,35.3458105, 0.0728371
 0.0200212,35.4198221, 0.0370909
 0.0300317,35.2958767, 0.2671399
 0.0400423,34.4730736, 0.0955350
 0.0500529,32.8691883, 0.0668936
 0.0600635,32.2598729, 0.0465716
 0.0700741,32.0486413, 0.0567100
 0.0800847,32.1601175, 0.0116656
 0.0900952,32.3178933, 0.0058700
 0.1001058,32.3144986, 0.0053007
 0.1101164,32.3826859, 0.0145642
 0.1201270,32.5489757, 0.0137032
 0.1301376,32.6440069, 0.0349738
 0.1401481,32.2026082, 0.0394539
 0.1501587,32.2531675, 0.0099532
 0.1601693,32.5114275, 0.0182090
 0.1701799,33.5427857, 0.1708108
 0.1801905,33.6422236, 0.2395342
 0.1902011,34.7931674, 0.0174399
 0.2002116,32.6169253, 0.0022377
 0.2102222,32.7154584, 0.0064718
 0.2202328,32.7154424, 0.0048925
 0.2302434,32.5053442, 0.0129960
 0.2402540,32.4689645, 0.0025234
 0.2502646,32.3037018, 0.0017042
 0.2602751,32.5942938, 0.0092793
 0.2702857,33.8412842, 0.0446213
 0.2802963,34.1609105, 0.1847009
 0.2903069,33.9762088, 0.0403698
 0.3003175,34.0544039, 0.0037672
 0.3103280,34.2390605, 0.0116243
 0.3203386,32.5839846, 0.0141156
 0.3303492,32.3881078, 0.0176409
 0.3403598,32.1943260, 0.0051296
 0.3503704,32.2885521, 0.0043066
 0.3603810,32.2771055, 0.0036135
 0.3703915,32.1675644, 0.0053875
 0.3804021,32.3760726, 0.0041768
 0.3904127,32.6202620, 0.0379209
 0.4004233,32.4130886, 0.0151254
 0.4104339,32.5092636, 0.0340506
 0.4204444,32.5820402, 0.0657351
 0.4304550,33.7801382, 0.0240935
 0.4404656,32.6819371, 0.0438001
 0.4504762,32.5752735, 0.0201542
 0.4604868,32.4187998, 0.0026581
 0.4704974,32.4180556, 0.0017425
 0.4805079,32.0396373, 0.0164166
 0.4905185,32.1846632, 0.0082571
 0.5005291,32.4160448, 0.0179827
 0.5105397,32.4010911, 0.0112660
 0.5205503,32.3179405, 0.0115584
 0.5305608,32.3778287, 0.0115486
 0.5405714,32.2137044, 0.0471330
 0.5505820,32.1473658, 0.0305713
 0.5605926,32.3212595, 0.0073358
 0.5706032,32.6558981, 0.0102060
 0.5806138,34.6827186, 0.1116095
 0.5906243,34.6668408, 0.0758368
 0.6006349,34.7508274, 0.1040374
 0.6106455,33.8827154, 0.0152775
 0.6206561,33.5581827, 0.0053897
 0.6306667,33.0056351, 0.0137918
 0.6406772,32.7925074, 0.0238344
 0.6506878,32.6173883, 0.0245416
 0.6606984,32.4694383, 0.0155175
 0.6707090,32.9531698, 0.0138319
 0.6807196,34.9187151, 0.0077495
 0.6907302,33.2196408, 0.0246658
 0.7007407,32.7787788, 0.0135121
 0.7107513,32.2341404, 0.0061243
 0.7207619,32.4363460, 0.0118296
 0.7307725,34.2222650, 0.1135941
 0.7407831,33.7652631, 0.0221040
 0.7507937,33.5383607, 0.0404706
 0.7608042,33.9552151, 0.0323246
 0.7708148,33.8874692, 0.0906281
 0.7808254,33.1137091, 0.0436876
 0.7908360,32.0368313, 0.0054877
 0.8008466,33.0484999, 0.0067692
 0.8108571,36.3549959, 0.0123385
 0.8208677,35.5427100, 0.0587935
 0.8308783,35.3821824, 0.2556466
 0.8408889,35.3792730, 0.1054887
 0.8508995,33.7091525, 0.0063968
 0.8609101,32.9353517, 0.0069095
 0.8709206,32.4838154, 0.0150794
 0.8809312,32.2660508, 0.0144002
 0.8909418,32.0976580, 0.0051916
 0.9009524,32.3397607, 0.0070061
 0.9109630,32.4626513, 0.0047842
 0.9209735,33.0764517, 0.0149252
 0.9309841,33.2409879, 0.0153233
 0.9409947,33.7331346, 0.0145605
