time,frequency,confidence
 0.0000000,346.4593321, 0.1628306
 0.0100106,348.2524358, 0.0348866
 0.0200212,346.7573584, 0.2237089
 0.0300317,342.3979212, 0.2478161
 0.0400423,340.6889767, 0.1072949
 0.0500529,340.6027971, 0.2234816
 0.0600635,340.2662872, 0.2182797
 0.0700741,342.0849758, 0.2469030
 0.0800847,343.4910889, 0.2204328
 0.0900952,344.5385304, 0.2042055
 0.1001058,346.1025404, 0.6540558
 0.1101164,346.5602825, 0.7523205
 0.1201270,344.6641366, 0.5243949
 0.1301376,341.9805263, 0.4224354
 0.1401481,342.6246616, 0.6700478
 0.1501587,341.5617579, 0.6635462
 0.1601693,342.2436175, 0.6990204
 0.1701799,343.2379812, 0.4385599
 0.1801905,344.5660427, 0.3546701
 0.1902011,344.2268345, 0.3469987
 0.2002116,345.0156638, 0.7480382
 0.2102222,346.4251614, 0.7398286
 0.2202328,346.4615844, 0.5308617
 0.2302434,346.6733939, 0.5857521
 0.2402540,346.3221187, 0.6415956
 0.2502646,346.1806549, 0.7436986
 0.2602751,346.5946419, 0.5835477
 0.2702857,346.1363020, 0.3013341
 0.2802963,345.7762763, 0.2402135
 0.2903069,342.3123448, 0.2510161
 0.3003175,340.7681932, 0.0989081
 0.3103280,339.1155093, 0.3986204
 0.3203386,342.5023888, 0.1875901
 0.3303492,340.0710490, 0.3875544
 0.3403598,340.8527288, 0.4373259
 0.3503704,341.0534993, 0.3341222
 0.3603810,341.5102972, 0.5493139
 0.3703915,341.4780973, 0.1912290
 0.3804021,345.3945985, 0.1509067
 0.3904127,345.9396414, 0.2905327
 0.4004233,346.1848527, 0.3950170
 0.4104339,345.0095733, 0.4987721
 0.4204444,344.6337496, 0.7053305
 0.4304550,344.3648601, 0.5691240
 0.4404656,346.1069785, 0.5666600
 0.4504762,344.8979812, 0.5155911
 0.4604868,343.0288796, 0.5711652
 0.4704974,342.3111178, 0.2349127
 0.4805079,342.3892189, 0.4302506
 0.4905185,343.9485725, 0.4680961
 0.5005291,344.5733205, 0.2933416
 0.5105397,341.9629767, 0.6000198
 0.5205503,341.3238658, 0.4649430
 0.5305608,343.3464425, 0.2445514
 0.5405714,344.2455751, 0.7097214
 0.5505820,344.8383388, 0.3703328
 0.5605926,346.8881788, 0.6887228
 0.5706032,346.7101431, 0.3280283
 0.5806138,349.3711326, 0.6281092
 0.5906243,350.8609873, 0.7831943
 0.6006349,345.9902611, 0.6136650
 0.6106455,344.8476208, 0.3362172
 0.6206561,341.6265610, 0.2345753
 0.6306667,341.6452300, 0.3304248
 0.6406772,342.4630294, 0.3576511
 0.6506878,346.1253829, 0.5135986
 0.6606984,347.4604446, 0.6126256
 0.6707090,347.4135857, 0.7279410
 0.6807196,347.3583316, 0.8681841
 0.6907302,345.0905876, 0.8575619
 0.7007407,340.4308456, 0.6577154
 0.7107513,330.5498430, 0.5114532
 0.7207619,329.6008217, 0.5051656
 0.7307725,330.1031408, 0.5565948
 0.7407831,329.8453794, 0.3885483
 0.7507937,328.5970963, 0.2408973
 0.7608042,332.0332413, 0.6551774
 0.7708148,332.7997168, 0.8507851
 0.7808254,332.5275924, 0.8762867
 0.7908360,332.5862029, 0.8813066
 0.8008466,331.3454933, 0.8362319
 0.8108571,334.2824450, 0.7822554
 0.8208677,334.5652720, 0.6833920
 0.8308783,364.6353224, 0.3316621
 0.8408889,365.1096603, 0.4902818
